"Paper ID","Rev ID","Rating","Theme","Accept"
1144,155,88,5,1
1148,155,90,5,1
1164,155,88,5,1
1214,155,93,5,1
1242,155,80,2,1
1243,155,90,4,1
1293,155,80,4,1
1298,155,90,2,1
1317,155,95,5,1
1336,155,88,4,1
1355,155,80,2,1
1377,155,85,2,1
1406,155,40,1,0
