"Paper ID","Rev ID","Rating","Theme","Accept"
1062,112,85,3,1
1193,112,70,3,1
1197,112,70,3,1
1201,112,70,3,1
1236,112,70,3,1
1250,112,70,4,1
1259,112,40,2,0
1281,112,75,3,1
1310,112,70,3,1
1362,112,50,4,0
1376,112,50,4,0
1381,112,85,5,1
1382,112,60,3,0
