"Paper ID","Rev ID","Rating","Theme","Accept"
1167,137,90,3,1
1174,137,90,5,1
1175,137,85,3,1
1181,137,50,3,1
1221,137,80,4,1
1222,137,95,5,1
1269,137,50,3,1
1270,137,70,3,1
1283,137,90,3,1
1357,137,95,5,1
1369,137,85,4,1
1379,137,80,3,1
1401,137,50,3,1
