"Paper ID","Rev ID","Rating","Theme","Accept"
1154,108,65,4,1
1248,108,80,2,1
1282,108,60,2,1
1285,108,80,2,1
1286,108,85,2,1
1289,108,75,2,1
1307,108,75,4,1
1327,108,80,4,1
1345,108,50,2,0
1349,108,65,2,1
1371,108,80,2,1
1372,108,80,2,1
