"Paper ID","Rev ID","Rating","Theme","Accept"
1167,131,80,2,1
1174,131,87,5,1
1175,131,65,2,0
1181,131,76,3,1
1221,131,65,2,0
1222,131,62,1,0
1269,131,78,4,1
1270,131,87,5,1
1283,131,85,5,1
1357,131,85,3,1
1369,131,80,3,1
1379,131,70,3,0
1401,131,60,1,0
