"Paper ID","Rev ID","Rating","Theme","Accept"
1150,154,87,3,1
1172,154,72,2,1
1191,154,65,2,1
1208,154,83,3,1
1213,154,90,3,1
1266,154,77,3,1
1294,154,60,3,1
1308,154,88,3,1
1328,154,80,2,1
1347,154,50,4,0
1366,154,81,2,1
1386,154,80,3,1
1392,154,81,2,1
