"Paper ID","Rev ID","Rating","Theme","Accept"
1152,159,90,2,1
1156,159,75,2,0
1162,159,80,2,1
1166,159,90,4,1
1220,159,85,2,1
1225,159,70,2,0
1252,159,95,5,1
1257,159,85,2,1
1271,159,65,2,0
1319,159,65,2,0
1325,159,60,2,0
1353,159,75,2,0
1407,159,65,4,0
