"Paper ID","Rev ID","Rating","Theme","Accept"
1157,103,93,4,1
1169,103,90,3,1
1215,103,85,3,1
1238,103,60,3,0
1273,103,91,4,1
1278,103,62,3,0
1279,103,53,3,0
1322,103,90,3,1
1330,103,86,3,1
1334,103,61,3,0
1342,103,82,4,1
1346,103,75,3,1
1404,103,66,3,0
