"Paper ID","Rev ID","Rating","Theme","Accept"
1063,143,50,2,0
1147,143,80,2,1
1160,143,90,4,1
1182,143,90,4,1
1183,143,85,2,1
1188,143,80,4,1
1204,143,80,2,1
1210,143,50,2,0
1226,143,70,4,1
1255,143,70,2,1
1311,143,70,2,1
1332,143,75,2,1
1340,143,75,2,1
