"Paper ID","Rev ID","Rating","Theme","Accept"
1207,146,90,3,1
1261,146,90,4,1
1264,146,95,4,1
1267,146,80,3,1
1268,146,95,3,1
1288,146,92,5,1
1300,146,80,4,1
1370,146,90,3,1
1373,146,70,3,0
1375,146,90,3,1
1385,146,90,3,1
1400,146,90,3,1
1403,146,92,5,1
