"Paper ID","Rev ID","Rating","Theme","Accept"
1180,157,80,2,0
1198,157,90,5,1
1240,157,80,4,0
1258,157,90,4,1
1276,157,80,4,0
1287,157,75,2,0
1306,157,75,2,0
1320,157,85,4,1
1329,157,85,2,1
1343,157,85,5,1
1348,157,85,5,1
1397,157,85,2,1
1398,157,75,2,0
