"Paper ID","Rev ID","Rating","Theme","Accept"
1144,129,70,4,1
1148,129,100,5,1
1164,129,70,4,1
1214,129,80,4,1
1242,129,60,3,0
1243,129,60,4,1
1293,129,80,5,1
1298,129,70,3,1
1317,129,70,3,1
1336,129,0,3,3
1355,129,70,3,1
1377,129,85,4,1
1406,129,50,2,0
