"Paper ID","Rev ID","Rating","Theme","Accept"
1155,119,80,4,1
1186,119,80,4,1
1189,119,82,3,1
1212,119,70,4,0
1233,119,88,4,1
1275,119,78,4,0
1291,119,85,3,1
1297,119,88,3,1
1321,119,85,4,1
1356,119,88,4,1
1367,119,85,4,1
1368,119,85,4,1
1395,119,82,4,1
