"Paper ID","Rev ID","Rating","Theme","Accept"
1079,144,89,2,1
1146,144,88,5,1
1179,144,80,2,0
1227,144,82,2,1
1232,144,70,2,0
1234,144,70,2,0
1237,144,90,2,1
1304,144,72,2,0
1324,144,85,2,1
1326,144,75,1,0
1333,144,80,2,1
1341,144,75,1,0
1402,144,90,2,1
