"Paper ID","Rev ID","Rating","Theme","Accept"
1151,114,59,3,0
1159,114,77,4,1
1185,114,83,3,1
1190,114,66,1,0
1196,114,60,3,0
1202,114,82,4,1
1209,114,70,5,0
1245,114,86,5,1
1254,114,72,4,1
1256,114,50,4,0
1272,114,65,5,1
1295,114,80,4,1
1339,114,94,5,1
