"Paper ID","Rev ID","Rating","Theme","Accept"
1062,160,90,3,1
1193,160,70,3,0
1197,160,81,4,1
1201,160,93,5,1
1236,160,94,4,1
1250,160,64,3,0
1259,160,82,4,1
1281,160,55,4,0
1310,160,71,3,0
1362,160,80,4,1
1376,160,64,4,0
1381,160,93,5,1
1382,160,82,4,1
