"Paper ID","Rev ID","Rating","Theme","Accept"
1151,140,59,2,0
1159,140,59,2,0
1185,140,80,2,1
1190,140,70,5,1
1196,140,87,4,1
1202,140,59,2,0
1209,140,71,2,1
1245,140,81,3,1
1254,140,59,3,0
1256,140,30,2,0
1272,140,57,2,0
1295,140,80,2,1
1339,140,87,3,1
