"Paper ID","Rev ID","Rating","Theme","Accept"
1064,118,85,4,1
1074,118,30,5,0
1187,118,75,3,1
1200,118,85,3,1
1218,118,80,3,1
1229,118,70,3,1
1323,118,50,3,0
1344,118,60,3,0
1354,118,70,3,1
1364,118,65,3,0
1378,118,25,3,0
1387,118,100,3,1
1391,118,80,3,1
