"Paper ID","Rev ID","Rating","Theme","Accept"
1150,142,80,3,1
1172,142,85,3,1
1191,142,90,3,1
1208,142,80,3,1
1213,142,70,3,0
1266,142,80,3,1
1294,142,69,3,0
1308,142,90,3,1
1328,142,85,3,1
1347,142,88,5,1
1366,142,85,3,1
1386,142,65,3,0
1392,142,70,3,1
