"Paper ID","Rev ID","Rating","Theme","Accept"
1062,124,84,2,1
1193,124,80,2,1
1197,124,83,2,1
1201,124,90,2,1
1236,124,82,2,1
1250,124,80,2,1
1259,124,78,2,0
1281,124,75,2,0
1310,124,80,2,1
1362,124,77,4,0
1376,124,72,2,0
1381,124,93,5,1
1382,124,86,2,1
