"Paper ID","Rev ID","Rating","Theme","Accept"
1157,148,84,3,1
1169,148,60,3,0
1215,148,46,3,0
1238,148,84,4,1
1273,148,86,3,1
1278,148,79,3,1
1279,148,52,4,0
1322,148,52,3,0
1330,148,84,4,1
1334,148,60,3,0
1342,148,51,3,0
1346,148,86,4,1
1404,148,69,4,0
