"Paper ID","Rev ID","Rating","Theme","Accept"
1063,145,15,2,0
1147,145,40,4,0
1160,145,60,4,1
1182,145,35,2,0
1183,145,75,2,1
1188,145,80,5,1
1204,145,85,4,1
1210,145,85,3,1
1226,145,60,3,1
1255,145,75,4,1
1311,145,45,3,0
1332,145,35,3,0
1340,145,50,3,0
