"Paper ID","Rev ID","Rating","Theme","Accept"
1047,104,50,2,0
1149,104,85,2,1
1170,104,75,3,1
1173,104,65,2,0
1176,104,50,2,0
1184,104,80,2,1
1219,104,80,2,1
1277,104,60,4,0
1302,104,75,4,1
1309,104,65,4,0
1350,104,80,4,1
1352,104,70,2,0
