"Paper ID","Rev ID","Rating","Theme","Accept"
1057,105,65,4,0
1141,105,85,2,1
1171,105,75,2,1
1195,105,80,2,1
1251,105,80,2,1
1274,105,83,2,1
1301,105,65,2,0
1314,105,65,4,0
1331,105,60,4,0
1337,105,70,2,0
1360,105,60,4,0
1361,105,80,2,1
1365,105,82,2,1
