"Paper ID","Rev ID","Rating","Theme","Accept"
1143,134,70,2,1
1223,134,60,4,1
1224,134,55,2,1
1239,134,35,2,0
1253,134,50,2,1
1263,134,35,2,0
1265,134,25,2,0
1296,134,80,2,1
1316,134,70,4,1
1351,134,75,2,1
1359,134,40,2,0
1394,134,50,2,1
1408,134,40,2,0
