"Paper ID","Rev ID","Rating","Theme","Accept"
1064,122,80,2,0
1074,122,75,2,0
1187,122,90,3,1
1200,122,90,4,1
1218,122,95,3,1
1229,122,80,3,0
1323,122,80,3,0
1344,122,90,3,1
1354,122,80,3,0
1364,122,90,3,1
1378,122,90,4,1
1387,122,95,4,1
1391,122,80,3,0
