"Paper ID","Rev ID","Rating","Theme","Accept"
1154,135,65,4,1
1248,135,85,2,1
1282,135,55,2,1
1285,135,90,3,1
1286,135,95,4,1
1289,135,85,4,1
1307,135,45,2,0
1327,135,90,2,1
1345,135,60,4,1
1349,135,95,5,1
1371,135,95,3,1
1372,135,90,4,1
