"Paper ID","Rev ID","Rating","Theme","Accept"
1057,147,70,3,1
1141,147,85,4,1
1171,147,85,4,1
1195,147,85,4,1
1251,147,90,3,1
1274,147,85,3,1
1301,147,70,3,1
1314,147,86,4,1
1331,147,60,3,0
1337,147,60,2,0
1360,147,55,2,0
1361,147,70,2,1
1365,147,70,2,1
