"Paper ID","Rev ID","Rating","Theme","Accept"
1143,123,90,5,1
1223,123,90,5,1
1224,123,80,4,1
1239,123,70,3,1
1253,123,85,3,1
1263,123,60,3,0
1265,123,65,3,0
1296,123,85,3,1
1316,123,80,4,1
1351,123,65,3,0
1359,123,85,3,1
1394,123,85,3,1
1408,123,65,3,0
