"Paper ID","Rev ID","Rating","Theme","Accept"
1079,132,80,3,1
1146,132,75,4,1
1179,132,85,3,1
1227,132,60,2,0
1232,132,55,2,0
1234,132,70,3,1
1237,132,88,4,1
1304,132,75,3,1
1324,132,90,4,1
1326,132,65,3,0
1333,132,80,3,1
1341,132,60,3,0
1402,132,80,3,1
