"Paper ID","Rev ID","Rating","Theme","Accept"
1167,158,90,2,1
1174,158,80,4,1
1175,158,90,4,1
1181,158,60,1,0
1221,158,30,1,0
1222,158,30,1,0
1269,158,40,3,0
1270,158,30,2,0
1283,158,90,3,1
1357,158,70,2,1
1369,158,75,4,1
1379,158,60,2,1
1401,158,30,1,0
