"Paper ID","Rev ID","Rating","Theme","Accept"
1143,106,80,2,1
1223,106,90,4,1
1224,106,90,3,1
1239,106,25,3,0
1253,106,80,3,1
1263,106,25,3,0
1265,106,10,3,0
1296,106,90,4,1
1316,106,50,2,0
1351,106,60,4,1
1359,106,75,4,1
1394,106,90,3,1
1408,106,40,3,0
