"Paper ID","Rev ID","Rating","Theme","Accept"
1063,149,74,4,0
1147,149,80,5,0
1160,149,70,2,0
1182,149,74,1,0
1183,149,86,4,1
1188,149,88,5,1
1204,149,79,4,0
1210,149,92,5,1
1226,149,80,4,0
1255,149,90,5,1
1311,149,92,5,1
1332,149,83,5,1
1340,149,75,4,0
