"Paper ID","Rev ID","Rating","Theme","Accept"
1044,126,90,2,1
1168,126,70,2,1
1203,126,80,2,1
1231,126,78,3,1
1249,126,90,2,1
1284,126,60,2,0
1299,126,70,3,1
1313,126,80,2,1
1315,126,78,1,1
1335,126,60,2,0
1338,126,60,4,0
1374,126,95,4,1
1405,126,70,2,1
