"Paper ID","Rev ID","Rating","Theme","Accept"
1192,139,85,2,0
1194,139,88,2,1
1199,139,85,4,1
1205,139,89,3,1
1206,139,90,4,1
1230,139,85,3,1
1235,139,90,3,1
1241,139,95,2,1
1244,139,93,2,1
1246,139,95,4,1
1305,139,90,4,1
1390,139,88,3,1
1396,139,95,5,1
