"Paper ID","Rev ID","Rating","Theme","Accept"
1155,121,55,2,0
1186,121,60,2,1
1189,121,65,2,1
1212,121,40,2,0
1233,121,85,4,1
1275,121,45,4,0
1291,121,57,2,0
1297,121,55,2,0
1321,121,80,4,1
1356,121,75,2,1
1367,121,85,2,1
1368,121,65,2,1
1395,121,35,2,0
