"Paper ID","Rev ID","Rating","Theme","Accept"
1157,151,98,3,1
1169,151,86,3,1
1215,151,82,3,1
1238,151,77,3,0
1273,151,94,3,1
1278,151,77,3,0
1279,151,83,4,1
1322,151,86,3,1
1330,151,94,3,1
1334,151,75,4,0
1342,151,72,3,0
1346,151,80,4,0
1404,151,60,3,0
